gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000818014767595258,0.0260976524714984,73.2115182543428,16.6346061198506,1.33323008980193e-05,0.000142987280641506,-2.13701584573329e-10,2.83215332773106e-06
0.0455549788402427,0.0751967123494697,30.7146395332491,35.5056226046983,1.37211297553865e-05,2.87905480972878e-06,2.18612056957094e-11,4.40378302324227e-06
0.00126385012322502,0.080446246108945,44.3183525362353,28.6599475431688,0.000146185681660965,0.000124667607849998,8.18392425761942e-11,5.06840408008707e-06
0.00051646506412325,0.037974158469171,76.1077452748441,55.6523263003818,7.31864459490227e-05,0.000142879857071538,-9.98514326393822e-11,3.73691562700476e-06
0.00110758384643176,0.0947130190987911,52.2542907217347,66.0551106117844,1.12217824837658e-05,0.00015963053595085,-2.96374511309202e-10,4.97481687661782e-06
0.000165602880998361,0.0314891633585032,74.6641279942622,19.627796250173,0.000159271188298463,0.000121181349756424,1.40741847618684e-10,3.66931906534156e-06
0.0026196738632823,0.0261091786249595,39.0170707327012,22.0486323578835,0.000108907784639779,8.2885124642599e-05,5.80972206020758e-11,2.77724473316027e-06
0.0071303413282315,0.0199413916910139,39.6400753820079,81.9548082366601,3.53071188288397e-05,0.000133959919062935,-1.59831532084614e-10,2.08759466416903e-06
0.0237983317282294,0.0151064575882314,88.9085842987134,80.2802709960279,1.67351214307109e-05,0.000155616430291131,-2.18221513040998e-10,1.39968079861688e-06
0.0116332417459155,0.0446867933394424,62.3367994675729,69.5728099519915,0.00010465524135792,0.000112282601921737,-2.57641757328013e-11,2.95753897141186e-06
0.0014216146331955,0.0385022056140029,38.8682999878238,90.3220004288676,0.000118726083654987,1.70784032565513e-05,1.96861923994674e-10,3.39731727624986e-06
